issuerId;ISSUER_NAME;ISSUER_TICKER;ISSUER_CNTRY_DOMICILE_NAME;ISSUER_CNTRY_DOMICILE;IVA_INDUSTRY;IVA_INDUSTRY_CODE;GICS_SUB_IND;IVA_COMPANY_RATING;INDUSTRY_ADJUSTED_SCORE;AGR_RATING;GOVERNANCE_SCORE;OVERALL_FLAG;ABORT_TIE;CONTRA_TIE;AE_TIE;ALC_TIE;FIREARM_TIE;GAM_TIE;NUC_TIE;TOB_TIE;WEAP_GTIE;CB_TIE;LM_TIE
IID000000002694049;DOMINION ENERGY MIDSTREAM PARTNERS, LP;;United States of America;US;;;Oil & Gas Storage & Transportation;;;;;;;;;;;;true;;;;
IID000000002134158;DOMINO'S PIZZA GROUP PLC;DOM;United Kingdom;GB;Restaurants;15693;Restaurants;A;6.1;Aggressive;7.60;Green;;;;true;;;;;;;
IID000000002140176;DOMINO'S PIZZA, INC.;DPZ;United States of America;US;Restaurants;15693;Restaurants;BB;3.5;Average;6.40;Green;;;;;;;;;;;
IID000000002123698;DOMTAR CORPORATION;UFS;United States of America;US;Paper & Forest Products;12938;Paper Products;A;6.7;Average;6.30;Yellow;;;;;;;;;;;
IID000000002125098;DONACO INTERNATIONAL LIMITED;DNA;Australia;AU;Casinos & Gaming;15692;Casinos & Gaming;;;Aggressive;;;;;;true;;true;;;;;
IID000000002125250;DONALDSON COMPANY, INC.;DCI;United States of America;US;Industrial Machinery;12924;Industrial Machinery;A;5.8;Aggressive;5.70;Green;;;;;;;;;;;
IID000000002164301;DONEGAL GROUP INC.;DGICA;United States of America;US;Property & Casualty Insurance;15582;Property & Casualty Insurance;B;1.7;Average;3.20;Green;;;;;;;;;;;
IID000000002140649;DONGFENG MOTOR GROUP COMPANY LIMITED;489;China;CN;Automobiles;12886;Automobile Manufacturers;BB;3.7;Average;5.60;Green;;;;;;;;;true;;
IID000000002398298;DONGXING SECURITIES Company Limited;601198;China;CN;Investment Banking & Brokerage;15359;Investment Banking & Brokerage;CCC;0.5;Average;5.50;Green;;;;;;;;;;;
IID000000002774181;DONNELLEY FINANCIAL SOLUTIONS, INC.;DFIN;United States of America;US;Diversified Financials;15491;Financial Exchanges & Data;BBB;5.6;Conservative;6.00;Green;;;;;;;;;;;
IID000000002134105;DOOSAN CO.,LTD;000150;South Korea;KR;Industrial Conglomerates;12923;Industrial Conglomerates;;;Aggressive;1.60;Green;;;;true;;;true;;;;
IID000000002164352;DOOSAN HEAVY INDUSTRIES & CONSTRUCTION CO.,LTD;034020;South Korea;KR;Electrical Equipment;12910;Heavy Electrical Equipment;BB;3.8;Aggressive;1.80;Yellow;;;;;;;true;;true;;
IID000000002164355;DOR-ALON ENERGY IN ISRAEL (1988) LTD;DRAL;Israel;IL;Retail - Consumer Discretionary;15696;Automotive Retail;;;Average;;;;;;true;;;;true;;;
IID000000002124232;DORMAN PRODUCTS, INC.;DORM;United States of America;US;Auto Components;12885;Auto Parts & Equipment;BBB;4.5;Aggressive;7.20;Green;;;;;;;;;;;
IID000000002591071;DOUGLAS DYNAMICS, INC.;PLOW;United States of America;US;Construction & Farm Machinery & Heavy Trucks;12900;Construction Machinery & Heavy Trucks;BBB;5.0;Average;5.20;Green;;;;;;;;;;;
IID000000002150230;DOUGLAS EMMETT, INC.;DEI;United States of America;US;Real Estate Management & Services;15699;Office REITs;BBB;5.1;Average;5.70;Green;;;;;;;;;;;
IID000000002163448;DOUTOR NICHIRES Holdings Co., Ltd.;3087;Japan;JP;Restaurants;15693;Restaurants;;;Average;;Green;;;;true;;;;;;;
IID000000002164382;DOVER CORPORATION;DOV;United States of America;US;Industrial Machinery;12924;Industrial Machinery;BBB;4.8;Average;7.20;Green;;;;;;;;;;;
IID000000002164383;DOVER DOWNS GAMING & ENTERTAINMENT, INC.;TWRIW;United States of America;US;Casinos & Gaming;15692;Casinos & Gaming;;;;;;;;;true;;true;;true;;;
IID000000002951853;DOW INC.;DOW;United States of America;US;Commodity Chemicals;12896;Commodity Chemicals;;;;;;;;;;;;;;;;
IID000000002817087;DOWDUPONT INC.;DWDP;United States of America;US;Specialty Chemicals;12945;Specialty Chemicals;A;6.3;Very Aggressive;4.90;Orange;;;;;;;;;;;
IID000000002141701;DOWNER EDI LIMITED;DOW;Australia;AU;Commercial Services & Supplies;12895;Diversified Support Services;AA;7.8;Average;8.10;Green;;;;true;;;;;;;
IID000000002812295;DP Eurasia NV;;Netherlands;NL;Restaurants;15693;Restaurants;;;;;;;;;true;;;;;;;
IID000000002125868;DP World PLC;DPW;United Arab Emirates;AE;Transportation Infrastructure;15355;Marine Ports & Services;BB;3.8;Average;3.10;Yellow;;;;;;;;;;;
IID000000002164395;DR.REDDY'S LABORATORIES LTD;DRREDDY;India;IN;Pharmaceuticals;12939;Pharmaceuticals;B;2.8;Aggressive;5.00;Orange;true;;;;;;;;;;
IID000000002125859;DRAX GROUP PLC;DRX;United Kingdom;GB;Utilities;15700;Independent Power Producers & Energy Traders;AA;7.2;Average;8.30;Green;;;;;;;;;;;
IID000000002163453;DRB-HICOM BERHAD;DRBHCOM;Malaysia;MY;Automobiles;12886;Automobile Manufacturers;A;7.0;Aggressive;4.10;Green;;;;true;;;;true;true;;
IID000000002141785;DRIL-QUIP, INC.;DRQ;United States of America;US;Energy Equipment & Services;12913;Oil & Gas Equipment & Services;BB;4.0;Aggressive;5.60;Green;;;;;;;;;;;
IID000000002142698;DRINKS AMERICAS HOLDINGS, LTD.;DKAM;United States of America;US;Beverages;15689;Distillers & Vintners;;;;;;;;;true;;;;;;;
IID000000002135727;DRIVE SHACK INC.;DS;United States of America;US;Hotels & Travel;15691;Leisure Facilities;;;Average;3.70;Green;;;;true;;;;;;;
IID000000002125955;DS SMITH PLC;SMDS;United Kingdom;GB;Containers & Packaging;12902;Paper Packaging;A;6.9;Average;8.60;Green;;;;;;;;true;;;
IID000000002150932;DSB Co., Ltd.;8692;Japan;JP;Asset Management & Custody Banks;15576;Asset Management & Custody Banks;;;Very Aggressive;;;;;;;;true;;;;;
IID000000002150860;DSV A/S;DSV;Denmark;DK;Air Freight & Logistics;14514;Trucking;A;5.9;Average;8.00;Green;;;;;;;;;;;
IID000000002223367;DTE ELECTRIC COMPANY;DTE;United States of America;US;Utilities;15700;Electric Utilities;;;Aggressive;0.00;Green;;;;;;;true;;;;
IID000000002148664;DTE ENERGY COMPANY;DTE;United States of America;US;Utilities;15700;Multi-Utilities;BBB;5.7;Average;6.80;Green;;;;;;;true;;;;
IID000000002132458;DTXS Silk Road Investment Holdings Co Ltd;0620;Hong Kong;HK;Construction & Farm Machinery & Heavy Trucks;12900;Construction Machinery & Heavy Trucks;;;Aggressive;;;;;;true;;;;;;;
IID000000002126214;DUBAI ISLAMIC BANK (PUBLIC JOINT STOCK COMPANY);DIB;United Arab Emirates;AE;Banks;15698;Diversified Banks;BBB;5.4;Conservative;4.30;Green;;;;;;;;;;;
IID000000002164470;DUCOMMUN INCORPORATED;DCO;United States of America;US;Aerospace & Defense;12882;Aerospace & Defense;;;Aggressive;5.60;Green;;;;;;;;;true;;
IID000000002141789;DUKE ENERGY CORPORATION;DUK;United States of America;US;Utilities;15700;Electric Utilities;BBB;5.2;Aggressive;4.50;Orange;;;;;;;true;;;;
IID000000002768007;DUKE ENERGY FLORIDA PROJECT FINANCE, LLC;;United States of America;US;;;;;;;;;;;;;;;true;;;;
IID000000002200696;DUKE ENERGY FLORIDA, LLC;DUK;United States of America;US;Utilities;15700;Electric Utilities;;;Average;1.30;Green;;;;;;;true;;;;
IID000000002224677;DUKE ENERGY INDIANA, LLC;DUK;United States of America;US;Utilities;15700;Electric Utilities;;;Average;0.00;Green;;;;;;;true;;;;
IID000000002200272;DUKE ENERGY OHIO, INC.;DUK;United States of America;US;Utilities;15700;Electric Utilities;;;;;;;;;;;;true;;;;
IID000000002132063;DUKE REALTY CORPORATION;DRE;United States of America;US;Real Estate Management & Services;15699;Industrial REITs;BBB;5.1;Conservative;7.20;Green;;;;;;;;;;;
IID000000002745471;DULUTH HOLDINGS INC.;DLTH;United States of America;US;Retail - Consumer Discretionary;15696;Internet & Direct Marketing Retail;B;2.8;Conservative;5.50;Green;;;;;;;;;;;
IID000000002595954;DULUXGROUP LIMITED;DLX;Australia;AU;Specialty Chemicals;12945;Specialty Chemicals;A;7.0;Average;9.00;Yellow;;;;;;;;;;;
IID000000002164497;DUNDEE CORPORATION;DC.A;Canada;CA;Asset Management & Custody Banks;15576;Diversified Real Estate Activities;;;Very Aggressive;;;;;;true;;true;;;;;
IID000000002133705;DUNDEE ENERGY LIMITED;EUGFF;Canada;CA;Oil & Gas Exploration & Production;12936;Oil & Gas Exploration & Production;;;;;;;;;true;;true;;;;;
IID000000002134870;DUNELM GROUP PLC;DNLM;United Kingdom;GB;Retail - Consumer Discretionary;15696;Homefurnishing Retail;AA;7.8;Average;8.90;Green;;;;;;;;;;;
IID000000002619510;DUNKIN' BRANDS GROUP, INC.;DNKN;United States of America;US;Restaurants;15693;Restaurants;A;7.0;Very Aggressive;5.50;Yellow;;;;;;;;;;;
IID000000002163471;DURECT CORPORATION;DRRX;United States of America;US;Pharmaceuticals;12939;Pharmaceuticals;;;Average;4.20;Green;;;;;;;;;;;
IID000000002142433;DURO FELGUERA, S.A.;MDF;Spain;ES;Construction & Engineering;12899;Construction & Engineering;;;Aggressive;;;;;;;;;true;;true;;
IID000000002133139;DUSKIN CO., LTD.;4665;Japan;JP;Commercial Services & Supplies;12895;Diversified Support Services;AAA;10.0;Average;3.30;Green;;;;true;;;;;;;
IID000000002142627;DUTY FREE INTERNATIONAL LIMITED;5SO;Singapore;SG;Retail - Consumer Discretionary;15696;Specialty Stores;;;Average;;;;;;true;;;;true;;;
IID000000002164539;DWARIKESH SUGAR INDUSTRIES LIMITED;DWARKESH;India;IN;Food Products;12915;Packaged Foods & Meats;;;Aggressive;;;;;;true;;;;true;;;
IID000000002715588;DXB ENTERTAINMENTS P.J.S.C.;DXBE;United Arab Emirates;AE;Hotels & Travel;15691;Leisure Facilities;;;Very Aggressive;;Green;;;;true;;;;true;;;
IID000000002802732;DXC TECHNOLOGY COMPANY;DXC;United States of America;US;Software & Services;15356;IT Consulting & Other Services;BBB;5.6;Average;5.30;Green;;;;;;;;;;;
IID000000002140740;DXP ENTERPRISES, INC.;DXPE;United States of America;US;Trading Companies & Distributors;12951;Trading Companies & Distributors;BB;3.0;Conservative;3.50;Green;;;;;;;;;;;
IID000000002164544;DYCOM INDUSTRIES, INC.;DY;United States of America;US;Construction & Engineering;12899;Construction & Engineering;BB;4.1;Average;6.80;Green;;;;;;;;;;;
IID000000002140741;DYNACQ HEALTHCARE, INC.;DYII;United States of America;US;Health Care Providers & Services;12918;Health Care Facilities;;;;;;true;;;;;;;;;;
IID000000002649900;DYNAM JAPAN HOLDINGS Co.,Ltd.;6889;Japan;JP;Casinos & Gaming;15692;Casinos & Gaming;;;Average;;;;;;true;;true;;;;;
IID000000002164554;DYNAMATIC TECHNOLOGIES LIMITED;DYNAMATECH;India;IN;Auto Components;12885;Auto Parts & Equipment;;;Average;;;;;;;;;;;true;;
IID000000002164572;DYNASTY FINE WINES GROUP LIMITED;0828;Hong Kong;HK;Beverages;15689;Distillers & Vintners;;;;;;;;;true;;;;;;;
IID000000002149147;DYNAVAX TECHNOLOGIES CORPORATION;DVAX;United States of America;US;Biotechnology;12892;Biotechnology;B;2.4;Average;3.90;Green;;;;;;;;;;;
IID000000002141793;DYNEX CAPITAL, INC.;DX;United States of America;US;Asset Management & Custody Banks;15576;Mortgage REITs;BB;3.4;Conservative;6.80;Green;;;;;;;;;;;
IID000000002163549;Dah Chong Hong Holdings Ltd;1828;Hong Kong;HK;Retail - Consumer Discretionary;15696;Distributors;AA;8.5;Conservative;6.50;Green;;;;true;;;;;;;
IID000000002169733;Dahu Aquaculture Co., Ltd.;600257;China;CN;Food Products;12915;Packaged Foods & Meats;;;Very Aggressive;;;;;;true;;;;;;;
IID000000002163556;Dai Nippon Printing Co., Ltd.;7912;Japan;JP;Commercial Services & Supplies;12895;Commercial Printing;A;6.5;Conservative;1.80;Green;;;;;;;;;;;
IID000000002248077;Dai-ichi Life Holdings, Inc.;8750;Japan;JP;Life & Health Insurance;15580;Life & Health Insurance;BBB;4.5;;3.30;Green;;;;;;;;;;;
IID000000002163321;Daicel Corporation;4202;Japan;JP;Diversified Chemicals;12903;Diversified Chemicals;A;6.3;Average;3.40;Green;;;;;true;;;true;true;;
IID000000002163322;Daiichi Co Ltd;7643;Japan;JP;Retail - Food & Staples;15697;Food Retail;;;Average;;;;;;true;;;;;;;
IID000000002163566;Daimler AG;DAI;Germany;DE;Automobiles;12886;Automobile Manufacturers;BBB;5.3;Aggressive;3.90;Orange;;;;;;;;;;;
IID000000002125861;Daiwa Securities Group Inc.;8601;Japan;JP;Investment Banking & Brokerage;15359;Investment Banking & Brokerage;BBB;5.1;Aggressive;4.40;Orange;;;;;;;;;;;
IID000000002149564;Daiwabo Holdings Co.,Ltd.;3107;Japan;JP;Electronic Equipment, Instruments & Components;12911;Technology Distributors;;;Average;4.30;Green;;;;true;;;;;;;
IID000000002691152;Dalata Hotel Group Public Limited Company;DHG;Ireland;IE;Hotels & Travel;15691;Hotels, Resorts & Cruise Lines;A;6.7;Average;8.10;Green;;;;true;;;;;;;
IID000000002748008;Dali Foods Group Co Ltd;3799;China;CN;Food Products;12915;Packaged Foods & Meats;BBB;4.4;Average;5.30;Green;;;;;;;;;;;
IID000000002654652;Dallah Healthcare Company SJSC;4004;Saudi Arabia;SA;Health Care Providers & Services;12918;Health Care Facilities;;;Average;;Green;true;;;;;;;;;;
IID000000002163627;Dan Hotels Ltd;DANH;Israel;IL;Hotels & Travel;15691;Hotels, Resorts & Cruise Lines;;;Aggressive;;;;;;true;;;;;;;
IID000000002603295;Dangote Cement PLC;DANGCEM;Nigeria;NG;Construction Materials;12901;Construction Materials;B;1.6;Average;4.10;Green;;;;;;;;;;;
IID000000002163645;Daniel Thwaites PLC;THW;United Kingdom;GB;Restaurants;15693;Restaurants;;;Average;;;;;;true;;;;;;;
IID000000002142277;Daqin Railway Co., Ltd.;601006;China;CN;Road & Rail Transport;15357;Railroads;CCC;0.3;Average;3.60;Green;;;;;;;;;;;
IID000000002163684;Dashang Co., Ltd.;600694;China;CN;Retail - Consumer Discretionary;15696;Department Stores;;;Conservative;;;;;;true;;;;;;;
IID000000002186430;Data Team Ltd;MLTEA;United Kingdom;GB;;;Aerospace & Defense;;;;;;;;;;;;;;true;;
IID000000002163715;Datang International Power Generation Co., Ltd.;601991;China;CN;Utilities;15700;Independent Power Producers & Energy Traders;CCC;0.0;Average;5.60;Green;;;;;;;true;;;;
IID000000002163770;DeNA Co., Ltd.;2432;Japan;JP;Media & Entertainment;15706;Interactive Home Entertainment;BB;3.8;Aggressive;4.00;Green;;;;;;;;;;;
IID000000002138375;DeTai New Energy Group Limited;559;Hong Kong;HK;Electrical Equipment;12910;Hotels, Resorts & Cruise Lines;;;Very Aggressive;;;;;;true;;;;;;;
IID000000002819858;Deciphera Pharmaceuticals Inc;DCPH;United States of America;US;Biotechnology;12892;Biotechnology;BB;3.2;Average;5.50;Green;;;;;;;;;;;
IID000000002156211;Delecta Ltd;DLC;Australia;AU;Retail - Consumer Discretionary;15696;Distributors;;;Conservative;;;;;true;;;;;;;;
IID000000002863229;Delivery Hero SE;DHER;Germany;DE;Retail - Consumer Discretionary;15696;Internet & Direct Marketing Retail;BB;3.8;;8.10;Green;;;;;;;;;;;
IID000000002163833;Delta Corp Ltd;DLTA;Zimbabwe;ZW;Beverages;15689;Brewers;;;Conservative;;;;;;true;;;;;;;
IID000000002157902;Delta Corp Ltd;DELTACORP;India;IN;Casinos & Gaming;15692;Casinos & Gaming;;;Average;;;;;;true;;true;;true;;;
IID000000002142357;Delta Electronics (Thailand) Public Company Limited;DELTA;Thailand;TH;Electronic Equipment, Instruments & Components;12911;Electronic Components;BBB;5.7;Conservative;5.10;Green;;;;;;;;;;;
IID000000002128295;Delticom AG;DEX;Germany;DE;Retail - Consumer Discretionary;15696;Internet & Direct Marketing Retail;;;Average;;;;;;true;;;;;;;
IID000000002128271;Demant A/S;DEMANT;Denmark;DK;Health Care Equipment & Supplies;12917;Health Care Equipment;BBB;5.7;Average;5.70;Green;;;;;;;;;;;
IID000000002822831;Denali Therapeutics Inc;DNLI;United States of America;US;Biotechnology;12892;Biotechnology;BBB;4.4;;6.50;Green;;;;;;;;;;;
IID000000002163461;Designer Brands Inc.;DBI;United States of America;US;Retail - Consumer Discretionary;15696;Apparel Retail;BBB;4.5;Conservative;4.60;Green;;;;;;;;;;;
IID000000002137899;Destini Bhd;DESTINI;Malaysia;MY;Aerospace & Defense;12882;Aerospace & Defense;;;Very Aggressive;;;;;;;;;;;true;;
IID000000002140460;Deutsche Bank Aktiengesellschaft;DBK;Germany;DE;Investment Banking & Brokerage;15359;Diversified Capital Markets;BBB;5.7;Very Aggressive;5.10;Orange;;;;;;;;;;;
IID000000002163944;Deutsche Boerse Aktiengesellschaft;DB1;Germany;DE;Diversified Financials;15491;Financial Exchanges & Data;AAA;10.0;Average;7.50;Green;;;;;;;;;;;
IID000000002130215;Deutsche Lufthansa Aktiengesellschaft;LHA;Germany;DE;Airlines;12884;Airlines;BBB;4.4;Average;6.80;Yellow;;;;true;;;;true;;;
IID000000002163947;Deutsche Post AG;DPW;Germany;DE;Air Freight & Logistics;14514;Air Freight & Logistics;AAA;9.5;Aggressive;6.50;Orange;;;true;;;;;;;;
IID000000002236584;Deutsche Post Finance B.V.;DPWG;Netherlands;NL;;;;;;;;;;;true;;;;;;;;
IID000000002163952;Deutsche Telekom AG;DTE;Germany;DE;Telecommunication Services;15705;Integrated Telecommunication Services;BBB;5.5;Aggressive;5.40;Orange;;;true;;;true;;;;;
IID000000002200233;Deutsche Telekom International Finance B.V.;DTEG;Netherlands;NL;Integrated Telecommunication Services;13199;Integrated Telecommunication Services;;;;;;;;true;;;true;;;;;
IID000000002816597;Deutsche Wohnen SE;DWNI;Germany;DE;Real Estate Management & Services;15699;Real Estate Operating Companies;AA;7.6;Conservative;8.00;Green;;;;;;;;;;;
IID000000002132585;Dhampur Sugar Mills Ltd;DHAMPURSUG;India;IN;Food Products;12915;Packaged Foods & Meats;;;Average;;;;;;true;;;;;;;
IID000000002163990;Dhampure Speciality Sugars Ltd;531923;India;IN;Food Products;12915;Packaged Foods & Meats;;;;;;;;;true;;;;;;;
IID000000002137598;Dhanada Corporation Ltd;;India;IN;Hotels & Travel;15691;Hotels, Resorts & Cruise Lines;;;;;;;;;true;;;;;;;
IID000000002164002;Dhofar Tourism Company SAOG;;Oman;OM;Hotels & Travel;15691;Hotels, Resorts & Cruise Lines;;;Average;;;;;;true;;;;true;;;
IID000000002641064;Diamond Estates Wines & Spirit Inc;DWS;Canada;CA;Beverages;15689;Distillers & Vintners;;;;;;;;;true;;;;;;;
IID000000002147296;Diebold Nixdorf Aktiengesellschaft;WIN;Germany;DE;Technology Hardware, Storage & Peripherals;12898;Technology Hardware, Storage & Peripherals;;;;;;;;;;;true;;;;;
IID000000002283911;Digi Communications N.V.;DIGI;Romania;RO;Telecommunication Services;15705;Integrated Telecommunication Services;B;1.8;Average;1.50;Green;;;true;;;;;;;;
IID000000002762573;Dining Concepts Holdings Ltd;;Hong Kong;HK;;;Restaurants;;;;;;;;;true;;;;true;;;
IID000000002745472;Dis-Chem Pharmacies Ltd;DCP;South Africa;ZA;Retail - Food & Staples;15697;Drug Retail;BB;3.4;;5.60;Green;;;;;;;;;;;
IID000000002674744;Discovery World Corp;;Philippines;PH;Hotels & Travel;15691;Hotels, Resorts & Cruise Lines;;;Average;;;;;;true;;;;;;;
IID000000002164225;Divi's Laboratories Ltd;DIVISLAB;India;IN;Health Care Equipment & Supplies;12917;Life Sciences Tools & Services;B;1.5;;5.60;Green;;;;;;;;;;;
IID000000002138028;Djuro Djakovic Grupa dd;DDJH-R-A;Croatia;HR;Industrial Machinery;12924;Industrial Machinery;;;Aggressive;;;;;;;;;;;true;;
IID000000002403636;Dolphin Energy Limited;MUDEV;United Arab Emirates;AE;Integrated Oil & Gas;12929;;A;7.0;;4.00;Green;;;;;;;;;true;;
IID000000002184756;Dolphin Hotels PLC;STAF.N0000;Sri Lanka;LK;Hotels & Travel;15691;Hotels, Resorts & Cruise Lines;;;;;;;;;true;;;;;;;
IID000000002130101;Dome Investments PCL;DOME;Cyprus;CY;Hotels & Travel;15691;Hotels, Resorts & Cruise Lines;;;Very Aggressive;;;;;;true;;;;;;;
IID000000002148100;Domesco Medical Import Export Joint Stock Corp;DMC;Vietnam;VN;Pharmaceuticals;12939;Pharmaceuticals;;;Average;;;;;;true;;;;;;;
IID000000002678784;Dominion Energy Gas Holdings, LLC;D;United States of America;US;Utilities;15700;Gas Utilities;;;;;;;;;;;;true;;;;
IID000000002123730;Dominion Energy, Inc.;D;United States of America;US;Utilities;15700;Multi-Utilities;BBB;5.7;Aggressive;5.20;Yellow;;;;;;;true;;;;
IID000000002150872;Domino's Pizza Enterprises Ltd;DMP;Australia;AU;Restaurants;15693;Restaurants;CCC;0.0;Average;6.20;Orange;;;;;;;;;;;
IID000000002857978;Domo Inc;DOMO;United States of America;US;Software & Services;15356;Application Software;;;;5.30;Green;;;;;;;;;;;
IID000000002775149;Dong A Hotel Group JSC;;Vietnam;VN;;;Hotels, Resorts & Cruise Lines;;;;;;;;;true;;;;;;;
IID000000002164313;Dong-A Socio Holdings Co.,Ltd;000640;South Korea;KR;Pharmaceuticals;12939;Pharmaceuticals;;;Aggressive;;Yellow;;true;;;;;;;;;
IID000000002125917;Dong-E-E-Jiao Co., Ltd.;000423;China;CN;Pharmaceuticals;12939;Pharmaceuticals;BB;3.1;Aggressive;4.20;Green;;;;;;;;;;;
IID000000002124384;Dongfang Electric Corporation Limited;600875;China;CN;Electrical Equipment;12910;Heavy Electrical Equipment;B;1.6;Average;5.00;Green;;;;;;;true;;;;
IID000000002750368;Doosan Bobcat Inc.;241560;South Korea;KR;Construction & Farm Machinery & Heavy Trucks;12900;Construction Machinery & Heavy Trucks;B;2.1;Average;2.70;Green;;;;;;;;;true;;
IID000000002164351;Doosan Engineering & Construction Co.,Ltd.;011160;South Korea;KR;Construction & Engineering;12899;Construction & Engineering;;;Very Aggressive;;;;;;;;;true;;;;
IID000000002164353;Doosan Infracore Co., Ltd.;042670;South Korea;KR;Industrial Machinery;12924;Industrial Machinery;BB;3.1;Aggressive;4.60;Green;;;;;;;;;true;;
IID000000002685076;Dorian LPG Ltd.;LPG;United States of America;US;Oil & Gas Refining, Marketing, Transportation & Storage;12937;Oil & Gas Storage & Transportation;;;Average;5.90;Green;;;;;;;;;;;
IID000000002125900;Doshisha Co Ltd;7483;Japan;JP;Retail - Consumer Discretionary;15696;Distributors;;;Conservative;;Green;;;;true;;;;;;;
IID000000002810250;Dova Pharmaceuticals Inc;DOVA;United States of America;US;Pharmaceuticals;12939;Pharmaceuticals;BBB;4.7;Conservative;6.30;Green;;;;;;;;;;;
IID000000002164397;Draegerwerk AG & Co. KGaA;DRW1;Germany;DE;Health Care Equipment & Supplies;12917;Health Care Equipment;A;6.9;Conservative;5.50;Green;;;;;;;;;true;;
